idx_a,idx_b,label,score,label_a,label_b
0,24,1,0.691431999206543,Anh_Tu,Anh_Tu
76,6,0,0.6516447067260742,Van_Tu,Anh_Tu
65,92,1,0.8185969591140747,Van_Tu,Van_Tu
25,76,0,0.5151031017303467,Anh_Tu,Van_Tu
61,44,0,0.5670681595802307,Van_Tu,Anh_Tu
72,3,0,0.450170636177063,Van_Tu,Anh_Tu
2,18,1,0.8404165506362915,Anh_Tu,Anh_Tu
25,29,1,0.949235200881958,Anh_Tu,Anh_Tu
90,25,0,0.5763232707977295,Van_Tu,Anh_Tu
40,87,0,0.5473949909210205,Anh_Tu,Van_Tu
3,36,1,0.8191467523574829,Anh_Tu,Anh_Tu
26,83,0,0.29960766434669495,Anh_Tu,Van_Tu
66,22,0,0.49027371406555176,Van_Tu,Anh_Tu
33,64,0,0.535409152507782,Anh_Tu,Van_Tu
76,5,0,0.5260607004165649,Van_Tu,Anh_Tu
78,89,1,0.5522836446762085,Van_Tu,Van_Tu
2,41,1,0.6104967594146729,Anh_Tu,Anh_Tu
83,24,0,0.27233874797821045,Van_Tu,Anh_Tu
20,31,1,0.9797124862670898,Anh_Tu,Anh_Tu
16,22,1,0.9123226404190063,Anh_Tu,Anh_Tu
61,80,1,0.7155298590660095,Van_Tu,Van_Tu
93,45,0,0.5185873508453369,Van_Tu,Anh_Tu
53,22,0,0.5872426629066467,Van_Tu,Anh_Tu
30,43,1,0.5903234481811523,Anh_Tu,Anh_Tu
75,81,1,0.9215924739837646,Van_Tu,Van_Tu
81,3,0,0.45324575901031494,Van_Tu,Anh_Tu
16,71,0,0.4760766923427582,Anh_Tu,Van_Tu
26,75,0,0.6263430714607239,Anh_Tu,Van_Tu
86,41,0,0.591963529586792,Van_Tu,Anh_Tu
56,77,1,0.7218030095100403,Van_Tu,Van_Tu
33,43,1,0.7155746221542358,Anh_Tu,Anh_Tu
61,9,0,0.5845186710357666,Van_Tu,Anh_Tu
80,15,0,0.4452001452445984,Van_Tu,Anh_Tu
88,16,0,0.5567554831504822,Van_Tu,Anh_Tu
22,26,1,0.8569860458374023,Anh_Tu,Anh_Tu
89,20,0,0.5790227055549622,Van_Tu,Anh_Tu
77,80,1,0.7410564422607422,Van_Tu,Van_Tu
97,6,0,0.5739591121673584,Van_Tu,Anh_Tu
56,46,0,0.3358137905597687,Van_Tu,Anh_Tu
2,29,1,0.6311923265457153,Anh_Tu,Anh_Tu
1,34,1,0.947991669178009,Anh_Tu,Anh_Tu
9,46,1,0.8256573677062988,Anh_Tu,Anh_Tu
90,36,0,0.5578285455703735,Van_Tu,Anh_Tu
0,29,1,0.6264004707336426,Anh_Tu,Anh_Tu
72,95,1,0.5140330791473389,Van_Tu,Van_Tu
58,9,0,0.6616430878639221,Van_Tu,Anh_Tu
0,35,1,0.5047796964645386,Anh_Tu,Anh_Tu
44,77,0,0.5426257252693176,Anh_Tu,Van_Tu
56,48,0,0.40112167596817017,Van_Tu,Anh_Tu
58,63,1,0.9056119918823242,Van_Tu,Van_Tu
14,63,0,0.579631507396698,Anh_Tu,Van_Tu
99,13,0,0.5369819402694702,Van_Tu,Anh_Tu
22,37,1,0.8460978269577026,Anh_Tu,Anh_Tu
38,44,1,0.9834515452384949,Anh_Tu,Anh_Tu
21,96,0,0.5374174118041992,Anh_Tu,Van_Tu
75,90,1,0.8782219290733337,Van_Tu,Van_Tu
66,91,1,0.5921717286109924,Van_Tu,Van_Tu
91,2,0,0.5700081586837769,Van_Tu,Anh_Tu
0,25,1,0.5872325897216797,Anh_Tu,Anh_Tu
70,80,1,0.6466364860534668,Van_Tu,Van_Tu
84,94,1,0.6030425429344177,Van_Tu,Van_Tu
83,21,0,0.3183557391166687,Van_Tu,Anh_Tu
74,79,1,0.9180494546890259,Van_Tu,Van_Tu
18,63,0,0.42862874269485474,Anh_Tu,Van_Tu
59,39,0,0.5357049703598022,Van_Tu,Anh_Tu
20,21,1,0.8900758028030396,Anh_Tu,Anh_Tu
94,49,0,0.31019535660743713,Van_Tu,Anh_Tu
11,18,1,0.8704192042350769,Anh_Tu,Anh_Tu
2,17,1,0.3530806601047516,Anh_Tu,Anh_Tu
7,79,0,0.5614320039749146,Anh_Tu,Van_Tu
80,6,0,0.5567992329597473,Van_Tu,Anh_Tu
8,31,1,0.6626554131507874,Anh_Tu,Anh_Tu
30,39,1,0.9402855038642883,Anh_Tu,Anh_Tu
67,21,0,0.5081343054771423,Van_Tu,Anh_Tu
31,38,1,0.9894460439682007,Anh_Tu,Anh_Tu
74,31,0,0.5941089987754822,Van_Tu,Anh_Tu
99,39,0,0.5321547389030457,Van_Tu,Anh_Tu
1,7,1,0.9923105835914612,Anh_Tu,Anh_Tu
92,40,0,0.6768057346343994,Van_Tu,Anh_Tu
50,70,1,0.6302990913391113,Van_Tu,Van_Tu
69,5,0,0.5005391836166382,Van_Tu,Anh_Tu
43,91,0,0.45516276359558105,Anh_Tu,Van_Tu
41,58,0,0.591422975063324,Anh_Tu,Van_Tu
92,41,0,0.5883032083511353,Van_Tu,Anh_Tu
94,98,1,0.5247947573661804,Van_Tu,Van_Tu
54,98,1,0.7130998373031616,Van_Tu,Van_Tu
11,35,1,0.7003169655799866,Anh_Tu,Anh_Tu
68,0,0,0.520301103591919,Van_Tu,Anh_Tu
57,65,1,0.9314684867858887,Van_Tu,Van_Tu
12,59,0,0.6516561508178711,Anh_Tu,Van_Tu
7,51,0,0.31449759006500244,Anh_Tu,Van_Tu
89,9,0,0.5865215063095093,Van_Tu,Anh_Tu
17,96,0,0.36454981565475464,Anh_Tu,Van_Tu
92,98,1,0.70159912109375,Van_Tu,Van_Tu
68,85,1,0.8615909218788147,Van_Tu,Van_Tu
4,20,1,0.7616950273513794,Anh_Tu,Anh_Tu
93,15,0,0.4592869281768799,Van_Tu,Anh_Tu
9,49,1,0.9839982390403748,Anh_Tu,Anh_Tu
58,9,0,0.6616430878639221,Van_Tu,Anh_Tu
50,32,0,0.6299593448638916,Van_Tu,Anh_Tu
21,46,1,0.8460453152656555,Anh_Tu,Anh_Tu
6,38,1,0.9874699711799622,Anh_Tu,Anh_Tu
80,18,0,0.46279704570770264,Van_Tu,Anh_Tu
89,19,0,0.5864301919937134,Van_Tu,Anh_Tu
67,19,0,0.5594558715820312,Van_Tu,Anh_Tu
83,19,0,0.2169674038887024,Van_Tu,Anh_Tu
36,91,0,0.4359229505062103,Anh_Tu,Van_Tu
63,30,0,0.5028371810913086,Van_Tu,Anh_Tu
89,33,0,0.5420984029769897,Van_Tu,Anh_Tu
13,80,0,0.564134955406189,Anh_Tu,Van_Tu
19,84,0,0.48098844289779663,Anh_Tu,Van_Tu
92,49,0,0.6697520613670349,Van_Tu,Anh_Tu
2,46,1,0.8076821565628052,Anh_Tu,Anh_Tu
6,20,1,0.9852844476699829,Anh_Tu,Anh_Tu
77,83,1,0.5960212349891663,Van_Tu,Van_Tu
5,43,1,0.9358466863632202,Anh_Tu,Anh_Tu
19,43,1,0.8435601592063904,Anh_Tu,Anh_Tu
79,43,0,0.43591731786727905,Van_Tu,Anh_Tu
0,99,0,0.33273935317993164,Anh_Tu,Van_Tu
18,42,1,0.8620877265930176,Anh_Tu,Anh_Tu
13,66,0,0.37493130564689636,Anh_Tu,Van_Tu
26,69,0,0.5808019638061523,Anh_Tu,Van_Tu
7,58,0,0.6378200054168701,Anh_Tu,Van_Tu
3,42,1,0.649581789970398,Anh_Tu,Anh_Tu
19,44,1,0.8473933935165405,Anh_Tu,Anh_Tu
48,99,0,0.5616664290428162,Anh_Tu,Van_Tu
3,5,1,0.7939355969429016,Anh_Tu,Anh_Tu
33,52,0,0.5118649005889893,Anh_Tu,Van_Tu
53,74,1,0.9695620536804199,Van_Tu,Van_Tu
95,32,0,0.39486929774284363,Van_Tu,Anh_Tu
96,3,0,0.5354712009429932,Van_Tu,Anh_Tu
53,89,1,0.7411903738975525,Van_Tu,Van_Tu
0,17,1,0.22636470198631287,Anh_Tu,Anh_Tu
57,60,1,0.950078010559082,Van_Tu,Van_Tu
24,36,1,0.7814400792121887,Anh_Tu,Anh_Tu
31,41,1,0.6168994903564453,Anh_Tu,Anh_Tu
10,29,1,0.6421075463294983,Anh_Tu,Anh_Tu
45,46,1,0.8528472185134888,Anh_Tu,Anh_Tu
56,89,1,0.511862576007843,Van_Tu,Van_Tu
23,78,0,0.3141712248325348,Anh_Tu,Van_Tu
77,19,0,0.4590376317501068,Van_Tu,Anh_Tu
9,42,1,0.9909297227859497,Anh_Tu,Anh_Tu
0,3,1,0.6081629991531372,Anh_Tu,Anh_Tu
4,9,1,0.7705104351043701,Anh_Tu,Anh_Tu
38,87,0,0.5529038310050964,Anh_Tu,Van_Tu
52,73,1,0.9791444540023804,Van_Tu,Van_Tu
62,63,1,0.9413684606552124,Van_Tu,Van_Tu
73,0,0,0.361852765083313,Van_Tu,Anh_Tu
37,54,0,0.6325928568840027,Anh_Tu,Van_Tu
58,49,0,0.6435731649398804,Van_Tu,Anh_Tu
20,42,1,0.9896870851516724,Anh_Tu,Anh_Tu
1,67,0,0.5694683790206909,Anh_Tu,Van_Tu
69,32,0,0.6360470056533813,Van_Tu,Anh_Tu
50,40,0,0.573556661605835,Van_Tu,Anh_Tu
21,50,0,0.46283718943595886,Anh_Tu,Van_Tu
19,21,1,0.8223081827163696,Anh_Tu,Anh_Tu
75,41,0,0.594769299030304,Van_Tu,Anh_Tu
44,54,0,0.6115696430206299,Anh_Tu,Van_Tu
39,85,0,0.4150717854499817,Anh_Tu,Van_Tu
52,71,1,0.9294699430465698,Van_Tu,Van_Tu
4,6,1,0.7585389614105225,Anh_Tu,Anh_Tu
7,65,0,0.5491043329238892,Anh_Tu,Van_Tu
84,9,0,0.5824164748191833,Van_Tu,Anh_Tu
69,44,0,0.5722177028656006,Van_Tu,Anh_Tu
28,87,0,0.4861776530742645,Anh_Tu,Van_Tu
5,41,1,0.6821107864379883,Anh_Tu,Anh_Tu
43,72,0,0.4336530864238739,Anh_Tu,Van_Tu
31,79,0,0.5831225514411926,Anh_Tu,Van_Tu
0,2,1,0.7544621229171753,Anh_Tu,Anh_Tu
68,39,0,0.5038107633590698,Van_Tu,Anh_Tu
19,96,0,0.6117163896560669,Anh_Tu,Van_Tu
71,97,1,0.9479897022247314,Van_Tu,Van_Tu
84,88,1,0.9582145810127258,Van_Tu,Van_Tu
4,60,0,0.48932790756225586,Anh_Tu,Van_Tu
25,42,1,0.6286649703979492,Anh_Tu,Anh_Tu
56,17,0,0.37873440980911255,Van_Tu,Anh_Tu
21,55,0,0.5660028457641602,Anh_Tu,Van_Tu
42,79,0,0.5652125477790833,Anh_Tu,Van_Tu
2,5,1,0.8297337889671326,Anh_Tu,Anh_Tu
53,82,1,0.9812244176864624,Van_Tu,Van_Tu
61,31,0,0.5873265266418457,Van_Tu,Anh_Tu
74,92,1,0.8829683661460876,Van_Tu,Van_Tu
74,87,1,0.8989792466163635,Van_Tu,Van_Tu
88,20,0,0.6111949682235718,Van_Tu,Anh_Tu
65,11,0,0.5092518329620361,Van_Tu,Anh_Tu
88,26,0,0.6442629098892212,Van_Tu,Anh_Tu
16,44,1,0.7864127159118652,Anh_Tu,Anh_Tu
41,53,0,0.5483065247535706,Anh_Tu,Van_Tu
15,47,1,0.7106253504753113,Anh_Tu,Anh_Tu
57,31,0,0.5407682657241821,Van_Tu,Anh_Tu
22,60,0,0.5583609938621521,Anh_Tu,Van_Tu
57,47,0,0.47062522172927856,Van_Tu,Anh_Tu
62,86,1,0.8181463479995728,Van_Tu,Van_Tu
65,46,0,0.4989269971847534,Van_Tu,Anh_Tu
20,45,1,0.6921273469924927,Anh_Tu,Anh_Tu
89,90,1,0.7768265008926392,Van_Tu,Van_Tu
70,3,0,0.4686882197856903,Van_Tu,Anh_Tu
18,23,1,0.9175733327865601,Anh_Tu,Anh_Tu
52,91,1,0.9853250980377197,Van_Tu,Van_Tu
51,78,1,0.6555054783821106,Van_Tu,Van_Tu
6,86,0,0.6739411950111389,Anh_Tu,Van_Tu
55,83,1,0.49205440282821655,Van_Tu,Van_Tu
0,6,1,0.7526636123657227,Anh_Tu,Anh_Tu
41,44,1,0.6099486351013184,Anh_Tu,Anh_Tu
43,88,0,0.5230076313018799,Anh_Tu,Van_Tu
28,34,1,0.9658129215240479,Anh_Tu,Anh_Tu
22,93,0,0.6071562170982361,Anh_Tu,Van_Tu
18,45,1,0.7214590311050415,Anh_Tu,Anh_Tu
54,62,1,0.8302959203720093,Van_Tu,Van_Tu
18,88,0,0.4675453007221222,Anh_Tu,Van_Tu
31,33,1,0.6149472594261169,Anh_Tu,Anh_Tu
15,52,0,0.4254479706287384,Anh_Tu,Van_Tu
48,99,0,0.5616664290428162,Anh_Tu,Van_Tu
82,93,1,0.9354318380355835,Van_Tu,Van_Tu
90,28,0,0.6699858903884888,Van_Tu,Anh_Tu
71,80,1,0.7945621609687805,Van_Tu,Van_Tu
67,84,1,0.9019997715950012,Van_Tu,Van_Tu
6,86,0,0.6739411950111389,Anh_Tu,Van_Tu
9,77,0,0.5619379281997681,Anh_Tu,Van_Tu
83,87,1,0.6029171347618103,Van_Tu,Van_Tu
44,51,0,0.2960391640663147,Anh_Tu,Van_Tu
69,81,1,0.9408628344535828,Van_Tu,Van_Tu
6,19,1,0.8490358591079712,Anh_Tu,Anh_Tu
56,31,0,0.4033130407333374,Van_Tu,Anh_Tu
63,75,1,0.937454104423523,Van_Tu,Van_Tu
53,69,1,0.914187490940094,Van_Tu,Van_Tu
55,97,1,0.9088116884231567,Van_Tu,Van_Tu
15,45,1,0.7083705067634583,Anh_Tu,Anh_Tu
80,93,1,0.7816610336303711,Van_Tu,Van_Tu
11,39,1,0.5996617078781128,Anh_Tu,Anh_Tu
69,72,1,0.9320151805877686,Van_Tu,Van_Tu
69,84,1,0.9352203607559204,Van_Tu,Van_Tu
5,30,1,0.5948702096939087,Anh_Tu,Anh_Tu
98,99,1,0.7247151732444763,Van_Tu,Van_Tu
13,22,1,0.8503992557525635,Anh_Tu,Anh_Tu
88,37,0,0.6554132103919983,Van_Tu,Anh_Tu
51,48,0,0.31902578473091125,Van_Tu,Anh_Tu
71,15,0,0.4391877353191376,Van_Tu,Anh_Tu
70,82,1,0.6384100914001465,Van_Tu,Van_Tu
60,89,1,0.6477490663528442,Van_Tu,Van_Tu
8,97,0,0.4350503385066986,Anh_Tu,Van_Tu
83,90,1,0.43109533190727234,Van_Tu,Van_Tu
99,22,0,0.5528527498245239,Van_Tu,Anh_Tu
40,98,0,0.47761625051498413,Anh_Tu,Van_Tu
95,96,1,0.5045952796936035,Van_Tu,Van_Tu
18,94,0,0.28941404819488525,Anh_Tu,Van_Tu
15,48,1,0.814604640007019,Anh_Tu,Anh_Tu
22,82,0,0.5590960383415222,Anh_Tu,Van_Tu
33,48,1,0.608256459236145,Anh_Tu,Anh_Tu
58,73,1,0.8888449668884277,Van_Tu,Van_Tu
85,90,1,0.8535175919532776,Van_Tu,Van_Tu
33,35,1,0.5620837211608887,Anh_Tu,Anh_Tu
14,59,0,0.6554298400878906,Anh_Tu,Van_Tu
45,99,0,0.4646231532096863,Anh_Tu,Van_Tu
2,27,1,0.9883794188499451,Anh_Tu,Anh_Tu
11,50,0,0.5275654792785645,Anh_Tu,Van_Tu
60,69,1,0.9424026608467102,Van_Tu,Van_Tu
62,82,1,0.9068472385406494,Van_Tu,Van_Tu
50,87,1,0.9393467903137207,Van_Tu,Van_Tu
7,25,1,0.6442316770553589,Anh_Tu,Anh_Tu
59,31,0,0.6679098606109619,Van_Tu,Anh_Tu
36,98,0,0.46136611700057983,Anh_Tu,Van_Tu
50,75,1,0.957417368888855,Van_Tu,Van_Tu
61,93,1,0.9696945548057556,Van_Tu,Van_Tu
72,31,0,0.5528494715690613,Van_Tu,Anh_Tu
45,82,0,0.47541344165802,Anh_Tu,Van_Tu
43,44,1,0.824237585067749,Anh_Tu,Anh_Tu
62,96,1,0.8552860021591187,Van_Tu,Van_Tu
79,88,1,0.927301287651062,Van_Tu,Van_Tu
72,96,1,0.8718850016593933,Van_Tu,Van_Tu
23,49,1,0.8355461359024048,Anh_Tu,Anh_Tu
10,85,0,0.6474294066429138,Anh_Tu,Van_Tu
60,66,1,0.6137924194335938,Van_Tu,Van_Tu
64,38,0,0.6524306535720825,Van_Tu,Anh_Tu
52,12,0,0.5641408562660217,Van_Tu,Anh_Tu
43,69,0,0.4713166356086731,Anh_Tu,Van_Tu
32,58,0,0.6954860091209412,Anh_Tu,Van_Tu
50,42,0,0.5617392659187317,Van_Tu,Anh_Tu
73,24,0,0.4872078597545624,Van_Tu,Anh_Tu
91,48,0,0.5954058170318604,Van_Tu,Anh_Tu
22,46,1,0.930880606174469,Anh_Tu,Anh_Tu
85,48,0,0.6263250112533569,Van_Tu,Anh_Tu
81,19,0,0.4632754921913147,Van_Tu,Anh_Tu
20,72,0,0.5218583941459656,Anh_Tu,Van_Tu
54,44,0,0.6115696430206299,Van_Tu,Anh_Tu
10,68,0,0.6833258271217346,Anh_Tu,Van_Tu
92,99,1,0.8000272512435913,Van_Tu,Van_Tu
18,41,1,0.5368603467941284,Anh_Tu,Anh_Tu
70,10,0,0.5943424105644226,Van_Tu,Anh_Tu
67,68,1,0.9231674075126648,Van_Tu,Van_Tu
58,68,1,0.9350853562355042,Van_Tu,Van_Tu
41,96,0,0.5969848036766052,Anh_Tu,Van_Tu
79,91,1,0.9847684502601624,Van_Tu,Van_Tu
66,34,0,0.3574688732624054,Van_Tu,Anh_Tu
72,73,1,0.951625645160675,Van_Tu,Van_Tu
92,35,0,0.6763888597488403,Van_Tu,Anh_Tu
76,93,1,0.8695012331008911,Van_Tu,Van_Tu
25,37,1,0.6219680309295654,Anh_Tu,Anh_Tu
7,30,1,0.5764130353927612,Anh_Tu,Anh_Tu
35,71,0,0.6740056276321411,Anh_Tu,Van_Tu
33,46,1,0.7528238296508789,Anh_Tu,Anh_Tu
10,26,1,0.9675455689430237,Anh_Tu,Anh_Tu
92,96,1,0.9150700569152832,Van_Tu,Van_Tu
73,92,1,0.8338898420333862,Van_Tu,Van_Tu
85,16,0,0.5629562139511108,Van_Tu,Anh_Tu
10,17,1,0.32090556621551514,Anh_Tu,Anh_Tu
1,16,1,0.8097153306007385,Anh_Tu,Anh_Tu
37,48,1,0.9950360059738159,Anh_Tu,Anh_Tu
97,12,0,0.5685821771621704,Van_Tu,Anh_Tu
27,54,0,0.6335476040840149,Anh_Tu,Van_Tu
70,47,0,0.49686557054519653,Van_Tu,Anh_Tu
67,46,0,0.5374558568000793,Van_Tu,Anh_Tu
54,94,1,0.5003706216812134,Van_Tu,Van_Tu
60,79,1,0.9823800325393677,Van_Tu,Van_Tu
28,42,1,0.9639235138893127,Anh_Tu,Anh_Tu
1,81,0,0.5356426239013672,Anh_Tu,Van_Tu
62,85,1,0.6342076659202576,Van_Tu,Van_Tu
78,92,1,0.7572510242462158,Van_Tu,Van_Tu
52,68,1,0.8582523465156555,Van_Tu,Van_Tu
30,31,1,0.5899474024772644,Anh_Tu,Anh_Tu
37,41,1,0.606135368347168,Anh_Tu,Anh_Tu
38,86,0,0.6815605759620667,Anh_Tu,Van_Tu
8,44,1,0.6535155773162842,Anh_Tu,Anh_Tu
85,27,0,0.6476483345031738,Van_Tu,Anh_Tu
92,33,0,0.6021603941917419,Van_Tu,Anh_Tu
37,70,0,0.5762348771095276,Anh_Tu,Van_Tu
18,25,1,0.6249605417251587,Anh_Tu,Anh_Tu
93,97,1,0.930584192276001,Van_Tu,Van_Tu
46,97,0,0.48411259055137634,Anh_Tu,Van_Tu
35,57,0,0.6298182606697083,Anh_Tu,Van_Tu
11,55,0,0.6208497881889343,Anh_Tu,Van_Tu
0,95,0,0.30886614322662354,Anh_Tu,Van_Tu
6,15,1,0.8575340509414673,Anh_Tu,Anh_Tu
19,66,0,0.4024364948272705,Anh_Tu,Van_Tu
58,77,1,0.8910151720046997,Van_Tu,Van_Tu
7,27,1,0.9857327938079834,Anh_Tu,Anh_Tu
27,96,0,0.6855583190917969,Anh_Tu,Van_Tu
7,40,1,0.9821434617042542,Anh_Tu,Anh_Tu
86,6,0,0.6739411950111389,Van_Tu,Anh_Tu
85,26,0,0.6422504186630249,Van_Tu,Anh_Tu
30,84,0,0.49098676443099976,Anh_Tu,Van_Tu
51,79,1,0.661013126373291,Van_Tu,Van_Tu
17,92,0,0.40393972396850586,Anh_Tu,Van_Tu
94,18,0,0.28941404819488525,Van_Tu,Anh_Tu
75,7,0,0.6089221239089966,Van_Tu,Anh_Tu
19,45,1,0.7437952756881714,Anh_Tu,Anh_Tu
28,77,0,0.4991430342197418,Anh_Tu,Van_Tu
15,98,0,0.35600337386131287,Anh_Tu,Van_Tu
99,35,0,0.6291111707687378,Van_Tu,Anh_Tu
58,45,0,0.5746428966522217,Van_Tu,Anh_Tu
90,27,0,0.7084688544273376,Van_Tu,Anh_Tu
60,7,0,0.5462918281555176,Van_Tu,Anh_Tu
6,17,1,0.35141491889953613,Anh_Tu,Anh_Tu
54,60,1,0.8608250617980957,Van_Tu,Van_Tu
2,60,0,0.5643624067306519,Anh_Tu,Van_Tu
8,19,1,0.7904065251350403,Anh_Tu,Anh_Tu
5,10,1,0.8649242520332336,Anh_Tu,Anh_Tu
54,27,0,0.6335476040840149,Van_Tu,Anh_Tu
54,26,0,0.6194881200790405,Van_Tu,Anh_Tu
5,12,1,0.8259574770927429,Anh_Tu,Anh_Tu
62,27,0,0.5639950633049011,Van_Tu,Anh_Tu
89,45,0,0.5444842576980591,Van_Tu,Anh_Tu
53,61,1,0.8987484574317932,Van_Tu,Van_Tu
40,50,0,0.573556661605835,Anh_Tu,Van_Tu
76,17,0,0.39419078826904297,Van_Tu,Anh_Tu
50,84,1,0.9458304643630981,Van_Tu,Van_Tu
71,92,1,0.876534104347229,Van_Tu,Van_Tu
93,40,0,0.607803463935852,Van_Tu,Anh_Tu
98,16,0,0.49729064106941223,Van_Tu,Anh_Tu
69,42,0,0.5693906545639038,Van_Tu,Anh_Tu
50,90,1,0.8623991012573242,Van_Tu,Van_Tu
58,81,1,0.8936570286750793,Van_Tu,Van_Tu
88,96,1,0.9444680213928223,Van_Tu,Van_Tu
34,96,0,0.5730105638504028,Anh_Tu,Van_Tu
46,55,0,0.5938459634780884,Anh_Tu,Van_Tu
41,77,0,0.5542945861816406,Anh_Tu,Van_Tu
73,87,1,0.9810858964920044,Van_Tu,Van_Tu
34,52,0,0.46253031492233276,Anh_Tu,Van_Tu
20,26,1,0.9789456129074097,Anh_Tu,Anh_Tu
81,86,1,0.8687303066253662,Van_Tu,Van_Tu
15,27,1,0.8508796095848083,Anh_Tu,Anh_Tu
51,86,1,0.5231804251670837,Van_Tu,Van_Tu
32,41,1,0.6234382390975952,Anh_Tu,Anh_Tu
77,96,1,0.8841363191604614,Van_Tu,Van_Tu
44,75,0,0.6170986890792847,Anh_Tu,Van_Tu
12,28,1,0.937549352645874,Anh_Tu,Anh_Tu
40,61,0,0.5762564539909363,Anh_Tu,Van_Tu
80,13,0,0.564134955406189,Van_Tu,Anh_Tu
72,28,0,0.48542872071266174,Van_Tu,Anh_Tu
62,28,0,0.488694965839386,Van_Tu,Anh_Tu
18,39,1,0.4418890178203583,Anh_Tu,Anh_Tu
15,72,0,0.4053114056587219,Anh_Tu,Van_Tu
61,27,0,0.5873265266418457,Van_Tu,Anh_Tu
4,23,1,0.8177465200424194,Anh_Tu,Anh_Tu
81,41,0,0.5324407815933228,Van_Tu,Anh_Tu
2,34,1,0.9054596424102783,Anh_Tu,Anh_Tu
17,74,0,0.3896999955177307,Anh_Tu,Van_Tu
69,77,1,0.9867633581161499,Van_Tu,Van_Tu
13,25,1,0.6299169063568115,Anh_Tu,Anh_Tu
38,59,0,0.6619529724121094,Anh_Tu,Van_Tu
87,97,1,0.8932399749755859,Van_Tu,Van_Tu
97,35,0,0.6559079885482788,Van_Tu,Anh_Tu
0,10,1,0.816358208656311,Anh_Tu,Anh_Tu
49,66,0,0.3814712464809418,Anh_Tu,Van_Tu
23,29,1,0.635350227355957,Anh_Tu,Anh_Tu
63,70,1,0.643923282623291,Van_Tu,Van_Tu
61,26,0,0.5767724514007568,Van_Tu,Anh_Tu
8,49,1,0.6858932971954346,Anh_Tu,Anh_Tu
67,99,1,0.8217893838882446,Van_Tu,Van_Tu
44,53,0,0.5841069221496582,Anh_Tu,Van_Tu
1,12,1,0.9707280993461609,Anh_Tu,Anh_Tu
64,80,1,0.7569460868835449,Van_Tu,Van_Tu
29,95,0,0.6526006460189819,Anh_Tu,Van_Tu
15,99,0,0.4087661802768707,Anh_Tu,Van_Tu
40,62,0,0.5547160506248474,Anh_Tu,Van_Tu
88,47,0,0.5804893970489502,Van_Tu,Anh_Tu
8,22,1,0.7482762932777405,Anh_Tu,Anh_Tu
82,13,0,0.5680522322654724,Van_Tu,Anh_Tu
21,32,1,0.7450229525566101,Anh_Tu,Anh_Tu
62,94,1,0.6279621124267578,Van_Tu,Van_Tu
56,1,0,0.3884489834308624,Van_Tu,Anh_Tu
25,47,1,0.8607349991798401,Anh_Tu,Anh_Tu
71,26,0,0.6088789701461792,Van_Tu,Anh_Tu
36,49,1,0.7121726870536804,Anh_Tu,Anh_Tu
16,30,1,0.6621847748756409,Anh_Tu,Anh_Tu
47,69,0,0.517257034778595,Anh_Tu,Van_Tu
99,19,0,0.439666748046875,Van_Tu,Anh_Tu
7,43,1,0.8372234106063843,Anh_Tu,Anh_Tu
31,34,1,0.906991183757782,Anh_Tu,Anh_Tu
66,44,0,0.3703121542930603,Van_Tu,Anh_Tu
94,4,0,0.2216222584247589,Van_Tu,Anh_Tu
72,27,0,0.5528494715690613,Van_Tu,Anh_Tu
63,8,0,0.43324872851371765,Van_Tu,Anh_Tu
19,73,0,0.45144417881965637,Anh_Tu,Van_Tu
4,50,0,0.5205981135368347,Anh_Tu,Van_Tu
52,58,1,0.8844130635261536,Van_Tu,Van_Tu
70,11,0,0.5593131184577942,Van_Tu,Anh_Tu
22,98,0,0.5542029738426208,Anh_Tu,Van_Tu
26,83,0,0.29960766434669495,Anh_Tu,Van_Tu
54,95,1,0.5021620988845825,Van_Tu,Van_Tu
35,74,0,0.671667754650116,Anh_Tu,Van_Tu
1,44,1,0.9770540595054626,Anh_Tu,Anh_Tu
57,10,0,0.49753302335739136,Van_Tu,Anh_Tu
77,99,1,0.9776995778083801,Van_Tu,Van_Tu
81,96,1,0.8779469728469849,Van_Tu,Van_Tu
22,86,0,0.679404079914093,Anh_Tu,Van_Tu
54,66,1,0.5554872751235962,Van_Tu,Van_Tu
0,84,0,0.37790220975875854,Anh_Tu,Van_Tu
62,95,1,0.485786497592926,Van_Tu,Van_Tu
80,88,1,0.8289734125137329,Van_Tu,Van_Tu
27,31,1,0.9999998807907104,Anh_Tu,Anh_Tu
60,74,1,0.9053988456726074,Van_Tu,Van_Tu
27,45,1,0.6836008429527283,Anh_Tu,Anh_Tu
65,80,1,0.6957327127456665,Van_Tu,Van_Tu
34,71,0,0.49669456481933594,Anh_Tu,Van_Tu
53,21,0,0.4676252603530884,Van_Tu,Anh_Tu
30,72,0,0.49732744693756104,Anh_Tu,Van_Tu
17,23,1,0.2814931869506836,Anh_Tu,Anh_Tu
15,24,1,0.7973565459251404,Anh_Tu,Anh_Tu
15,82,0,0.4104599952697754,Anh_Tu,Van_Tu
6,18,1,0.8377227783203125,Anh_Tu,Anh_Tu
55,91,1,0.8801552057266235,Van_Tu,Van_Tu
48,66,0,0.3881079852581024,Anh_Tu,Van_Tu
27,83,0,0.30119752883911133,Anh_Tu,Van_Tu
22,27,1,0.8456534743309021,Anh_Tu,Anh_Tu
93,31,0,0.6244627833366394,Van_Tu,Anh_Tu
